stop_id,MSOA11CD,MSOA11NM,stop_name,geometry
490018718S,E02000796,Richmond upon Thames 013,Longford Road,POINT (-0.365782 51.44604)
490007427N,E02000536,Hounslow 011,Sutton Road,POINT (-0.364945 51.47953)
490007427S,E02000536,Hounslow 011,Great West Road Lampton,POINT (-0.364861 51.48025)
490007428N,E02000536,Hounslow 011,Great West Road Lampton Road,POINT (-0.364323 51.47839)
490008272E,E02000536,Hounslow 011,Hogarth Gardens,POINT (-0.368233 51.48303)
490008272W,E02000536,Hounslow 011,Hogarth Gardens,POINT (-0.367846 51.48259)
490012443N,E02000536,Hounslow 011,St. Leonards Church,POINT (-0.372366 51.48425)
490012443S,E02000536,Hounslow 011,St. Leonards Church,POINT (-0.373005 51.48531)
490002125YY,E02000536,Hounslow 011,Lampton School,POINT (-0.367813 51.47867)
490002125ZZ,E02000536,Hounslow 011,Lampton School,POINT (-0.367864 51.47844)
490004629W,E02000536,Hounslow 011,Burton Gardens,POINT (-0.378468 51.47707)
490007436E,E02000536,Hounslow 011,Greencroft Road,POINT (-0.378519 51.47726)
490013078E,E02000536,Hounslow 011,Sutton Lane Great West Road,POINT (-0.374262 51.47793)
490013078W,E02000536,Hounslow 011,Sutton Lane Great West Road,POINT (-0.371741 51.47794)
490014037E,E02000536,Hounslow 011,Vicarage Farm Road,POINT (-0.383278 51.47667)
490014037W,E02000536,Hounslow 011,Vicarage Farm Road,POINT (-0.382912 51.47643)
490007423N,E02000536,Hounslow 011,Great West Road,POINT (-0.384092 51.47684)
490007423S,E02000536,Hounslow 011,Great West Road,POINT (-0.383748 51.47721)
490012992S,E02000536,Hounslow 011,Edison Primary School,POINT (-0.382405 51.47935)
490012992W,E02000536,Hounslow 011,Edison Primary School,POINT (-0.382292 51.48012)
490007426N,E02000536,Hounslow 011,Willow GardensGreat West Road,POINT (-0.372999 51.47861)
490007426S,E02000536,Hounslow 011,Willow GardensGreat West Road,POINT (-0.374645 51.47645)
490011370N,E02000536,Hounslow 011,Queenswood Avenue,POINT (-0.37557 51.47514)
490011370S,E02000536,Hounslow 011,Queenswood Avenue,POINT (-0.375672 51.47471)
490013946N,E02000536,Hounslow 011,Upper Sutton Lane,POINT (-0.372387 51.48002)
490013946S,E02000536,Hounslow 011,Upper Sutton Lane,POINT (-0.371897 51.47924)
490016388E,E02000536,Hounslow 011,Vicarage Farm Road The Warren,POINT (-0.379746 51.48125)
490016388W,E02000536,Hounslow 011,Vicarage Farm Road The Warren,POINT (-0.380079 51.48118)
490016389E,E02000536,Hounslow 011,Sutton Way,POINT (-0.375287 51.48069)
490016389W,E02000536,Hounslow 011,Sutton Way,POINT (-0.37569 51.48069)
4900001161,E02000536,Hounslow 011,Hounslow Central Station,POINT (-0.367238 51.47179)
490005354ZZ,E02000536,Hounslow 011,Civic Street,POINT (-0.366421 51.47367)
490007741C,E02000805,Richmond upon Thames 022,Church Grove The King's Field,POINT (-0.311785 51.41138)
490001134A,E02000805,Richmond upon Thames 022,Hampton Wick,POINT (-0.313017 51.41427)
490001134B,E02000805,Richmond upon Thames 022,Hampton Wick,POINT (-0.312269 51.41425)
490003465N,E02000805,Richmond upon Thames 022,Kingston Lane,POINT (-0.321647 51.42403)
490003465S,E02000805,Richmond upon Thames 022,Kingston Lane,POINT (-0.321337 51.42384)
490009430J,E02000805,Richmond upon Thames 022,Lower Teddington Road,POINT (-0.311065 51.4126)
490009430K,E02000805,Richmond upon Thames 022,Lower Teddington Road,POINT (-0.310911 51.41171)
490009699N,E02000805,Richmond upon Thames 022,Marston Road,POINT (-0.323539 51.42697)
490009699S,E02000805,Richmond upon Thames 022,Marston Road,POINT (-0.323259 51.42635)
490010311N,E02000805,Richmond upon Thames 022,Fairfax Road (TW11),POINT (-0.316629 51.41888)
490010311S,E02000805,Richmond upon Thames 022,Fairfax Road (TW11),POINT (-0.316457 51.41887)
490012449N,E02000805,Richmond upon Thames 022,St. Mark's Road,POINT (-0.319073 51.42125)
490012449S,E02000805,Richmond upon Thames 022,St. Mark's Road,POINT (-0.319261 51.42163)
490013947N,E02000805,Richmond upon Thames 022,Woffington Close,POINT (-0.314248 51.41637)
490013947S,E02000805,Richmond upon Thames 022,Woffington Close,POINT (-0.31474 51.41705)
490004914N,E02000805,Richmond upon Thames 022,Vicarage Road (KT1),POINT (-0.318106 51.41509)
490004914S,E02000805,Richmond upon Thames 022,Vicarage Road (KT1),POINT (-0.317995 51.41537)
490007741N,E02000805,Richmond upon Thames 022,Church Grove The King's Field,POINT (-0.312536 51.4113)
490018859N,E02000805,Richmond upon Thames 022,Park Road Hampton Wick,POINT (-0.314569 51.41311)
490018859S,E02000805,Richmond upon Thames 022,Park Road Hampton Wick,POINT (-0.314274 51.41292)
490013180S,E02000805,Richmond upon Thames 022,Broom Road  Teddington School,POINT (-0.311997 51.42202)
490007811C,E02000525,Hillingdon 032,Harlington Corner,POINT (-0.433092 51.48074)
490007811D,E02000525,Hillingdon 032,Harlington Corner,POINT (-0.435618 51.48058)
490010251G,E02000525,Hillingdon 032,New Road Harlington,POINT (-0.43919 51.48097)
490010677W1,E02000525,Hillingdon 032,Oxford Avenue,POINT (-0.425145 51.48066)
490010677W2,E02000525,Hillingdon 032,Oxford Avenue,POINT (-0.422626 51.48106)
490013596E,E02000525,Hillingdon 032,Craneswater,POINT (-0.419737 51.48131)
490013596W,E02000525,Hillingdon 032,Craneswater,POINT (-0.420798 51.48101)
490015397E,E02000525,Hillingdon 032,Nobel Drive,POINT (-0.426523 51.4808)
490007905E,E02000525,Hillingdon 032,Hatton Road North,POINT (-0.433582 51.47988)
490010377F,E02000525,Hillingdon 032,Hatton Road North,POINT (-0.432487 51.47948)
490017652E,E02000525,Hillingdon 032,Envoy Avenue,POINT (-0.421873 51.46865)
490017652W,E02000525,Hillingdon 032,Envoy Avenue,POINT (-0.419582 51.46912)
490007808N,E02000525,Hillingdon 032,Brickfield Lane Harlington,POINT (-0.435151 51.48958)
490007808S,E02000525,Hillingdon 032,Brickfield Lane Harlington,POINT (-0.435053 51.4895)
490007811B,E02000525,Hillingdon 032,Harlington Corner,POINT (-0.434484 51.4813)
490009564N,E02000525,Hillingdon 032,Manor Lane (UB3),POINT (-0.435855 51.48753)
490009564S,E02000525,Hillingdon 032,Manse Close,POINT (-0.43535 51.48673)
490014434A,E02000525,Hillingdon 032,West End Lane (Harlington),POINT (-0.434125 51.4838)
490014434N,E02000525,Hillingdon 032,West End Lane (Harlington),POINT (-0.434611 51.48517)
490007196E,E02000525,Hillingdon 032,Girling Way,POINT (-0.412461 51.46977)
490007196W,E02000525,Hillingdon 032,Girling Way,POINT (-0.413647 51.46921)
490020170E,E02000525,Hillingdon 032,Hilton Garden Inn Heathrow,POINT (-0.419338 51.46826)
490008114E,E02000535,Hounslow 010,Heston Health Centre,POINT (-0.381971 51.48349)
490008114W,E02000535,Hounslow 010,Heston Health Centre,POINT (-0.382149 51.48333)
490012229E,E02000535,Hounslow 010,Somerset Way,POINT (-0.386797 51.48386)
490012229W,E02000535,Hounslow 010,Somerset Way,POINT (-0.387419 51.48378)
490007425E,E02000535,Hounslow 010,Great West Road  Renfrew Road,POINT (-0.391203 51.47448)
490011470E,E02000535,Hounslow 010,Rectory Road Cranford,POINT (-0.401136 51.47703)
4.90E+09,E02000535,Hounslow 010,Henlys Roundabout,POINT (-0.396956 51.47591)
490008114N,E02000535,Hounslow 010,Cranford Lane,POINT (-0.381594 51.48273)
490010221N,E02000535,Hounslow 010,New Heston Road,POINT (-0.38131 51.48589)
490016380S,E02000535,Hounslow 010,Bleriot Road,POINT (-0.399771 51.48269)
490016381E,E02000535,Hounslow 010,Johnson Road,POINT (-0.397266 51.48145)
490016381W,E02000535,Hounslow 010,Johnson Road,POINT (-0.397312 51.48136)
490016382W,E02000535,Hounslow 010,Alcock Road,POINT (-0.394639 51.48244)
490016383N,E02000535,Hounslow 010,Armytage Road,POINT (-0.39411 51.48273)
490016383S,E02000535,Hounslow 010,Armytage Road,POINT (-0.393891 51.48321)
490016384N,E02000535,Hounslow 010,Speart Lane,POINT (-0.386538 51.48344)
490016384S,E02000535,Hounslow 010,Speart Lane,POINT (-0.386695 51.48308)
490016385N,E02000535,Hounslow 010,Blackthorn Court,POINT (-0.387565 51.48208)
490016385S,E02000535,Hounslow 010,Blackthorn Court,POINT (-0.387665 51.4817)
490016386E,E02000535,Hounslow 010,Victoria Gardens,POINT (-0.388129 51.4804)
490016386W,E02000535,Hounslow 010,Victoria Gardens,POINT (-0.388146 51.48032)
490016387E,E02000535,Hounslow 010,Beaufort Gardens (TW5),POINT (-0.38503 51.47965)
490016387W,E02000535,Hounslow 010,Beaufort Gardens (TW5),POINT (-0.384575 51.47947)
490009221N,E02000551,Hounslow 026,Little Park Drive,POINT (-0.386974 51.44291)
490011940S,E02000551,Hounslow 026,Pevensey Road (TW13),POINT (-0.385916 51.44394)
490013970N1,E02000551,Hounslow 026,Uxbridge Road Hanworth,POINT (-0.389797 51.43996)
490013970N2,E02000551,Hounslow 026,Uxbridge Road Hanworth,POINT (-0.388218 51.4415)
490006780E,E02000551,Hounslow 026,Hanworth Air Park Leisure Ctr & Library,POINT (-0.391053 51.44189)
490006780N,E02000551,Hounslow 026,Hanworth Air Park Leisure Ctr & Library,POINT (-0.392576 51.44237)
490007730N,E02000551,Hounslow 026,Popham Close,POINT (-0.383037 51.43826)
490007730S,E02000551,Hounslow 026,Popham Close,POINT (-0.382363 51.43819)
490008402S,E02000551,Hounslow 026,Hounslow Road Hanworth,POINT (-0.386562 51.43989)
490008402W,E02000551,Hounslow 026,Hounslow Road Hanworth,POINT (-0.387026 51.43981)
490015342S1,E02000551,Hounslow 026,Apex Corner Hampton Road West,POINT (-0.379657 51.43701)
490015342W1,E02000551,Hounslow 026,Apex Corner Hampton Road West,POINT (-0.38054 51.43725)
490015343N,E02000551,Hounslow 026,Hampton Road East,POINT (-0.377329 51.43571)
490015343S2,E02000551,Hounslow 026,Hampton Road East,POINT (-0.376866 51.4358)
490013115E,E02000551,Hounslow 026,Swift Road,POINT (-0.385085 51.43527)
490015344E,E02000551,Hounslow 026,Apex Corner  Country Way,POINT (-0.380446 51.43627)
490015344W,E02000551,Hounslow 026,Apex Corner  Country Way,POINT (-0.380231 51.43584)
490004851S,E02000551,Hounslow 026,Castle Way,POINT (-0.398839 51.43322)
490005258S,E02000551,Hounslow 026,Churchfields Avenue,POINT (-0.374004 51.44022)
490005258W,E02000551,Hounslow 026,Churchfields Avenue,POINT (-0.374972 51.44009)
490006782E,E02000551,Hounslow 026,Felthambrook Way,POINT (-0.40796 51.43735)
490006813N,E02000551,Hounslow 026,Fernside Avenue,POINT (-0.401223 51.43621)
490006813S,E02000551,Hounslow 026,Fernside Avenue,POINT (-0.400464 51.43571)
490007116E,E02000551,Hounslow 026,Shore Grove,POINT (-0.375866 51.44128)
490008403W,E02000551,Hounslow 026,Sunningdale Avenue (TW13),POINT (-0.385007 51.44441)
490011672N,E02000551,Hounslow 026,Clifton Avenue,POINT (-0.40323 51.43849)
490011672S,E02000551,Hounslow 026,Rookeries Close,POINT (-0.403367 51.43867)
490013750E,E02000551,Hounslow 026,Towfield Road,POINT (-0.381256 51.44348)
490013750W,E02000551,Hounslow 026,Towfield Road,POINT (-0.380643 51.44291)
490014280S,E02000551,Hounslow 026,Norman House,POINT (-0.378674 51.4416)
490014280W,E02000551,Hounslow 026,Water Mill Way,POINT (-0.378691 51.44154)
490011940E,E02000549,Hounslow 024,Pevensey Road (TW13),POINT (-0.385819 51.44423)
490001107E,E02000549,Hounslow 024,High Street  Feltham,POINT (-0.408174 51.44734)
490001107F,E02000549,Hounslow 024,High Street  Feltham,POINT (-0.40755 51.44748)
490004504N,E02000549,Hounslow 024,Browells Lane Uxbridge Rd,POINT (-0.398376 51.44482)
490004504S,E02000549,Hounslow 024,Browells Lane Uxbridge Rd,POINT (-0.398528 51.44499)
490006781N,E02000549,Hounslow 024,Feltham Assembly Hall,POINT (-0.406747 51.45071)
490006781S,E02000549,Hounslow 024,Fern Grove,POINT (-0.407085 51.45009)
490006784E,E02000549,Hounslow 024,Feltham Police Station,POINT (-0.403649 51.44669)
490006784W,E02000549,Hounslow 024,Feltham Police Station,POINT (-0.403795 51.44663)
490007813N,E02000549,Hounslow 024,Lansbury Avenue,POINT (-0.409543 51.4564)
490007813S,E02000549,Hounslow 024,Lansbury Avenue,POINT (-0.40935 51.45656)
490008400W,E02000549,Hounslow 024,Harlington Road East,POINT (-0.40639 51.45271)
49001107HE,E02000549,Hounslow 024,Feltham Station,POINT (-0.407892 51.44883)
49001107HW,E02000549,Hounslow 024,Feltham Station,POINT (-0.408137 51.4488)
490014673S1,E02000549,Hounslow 024,Wigley Road,POINT (-0.394657 51.44334)
490014673S2,E02000549,Hounslow 024,Wigley Road,POINT (-0.3952 51.44346)
490015730S,E02000549,Hounslow 024,Feltham Assembly Hall,POINT (-0.406221 51.45135)
490003789H,E02000549,Hounslow 024,Feltham Station  Victoria Rd,POINT (-0.409677 51.44632)
490006783E,E02000549,Hounslow 024,Feltham Leisure West,POINT (-0.406157 51.44326)
490004794N,E02000549,Hounslow 024,Carlton Avenue,POINT (-0.403989 51.45594)
490004794S,E02000549,Hounslow 024,Carlton Avenue,POINT (-0.404045 51.45516)
490008400N,E02000549,Hounslow 024,Harlington Road West,POINT (-0.405691 51.45252)
490008400S,E02000549,Hounslow 024,Harlington Road West,POINT (-0.405182 51.45308)
490012485N,E02000549,Hounslow 024,The Vale,POINT (-0.403565 51.45777)
490012485S,E02000549,Hounslow 024,The Vale,POINT (-0.403348 51.4582)
490001107A,E02000549,Hounslow 024,Feltham Station,POINT (-0.411162 51.44789)
490001107B,E02000549,Hounslow 024,Feltham Station,POINT (-0.410918 51.44789)
490004927N,E02000549,Hounslow 024,Central Parade (TW14),POINT (-0.39766 51.45212)
490005701W,E02000549,Hounslow 024,Crane Valley Walkway,POINT (-0.396983 51.45376)
490012368W,E02000549,Hounslow 024,Sparrow Farm Drive,POINT (-0.396411 51.45324)
490012369E,E02000549,Hounslow 024,Cygnet Avenue,POINT (-0.399501 51.45051)
490013333S,E02000549,Hounslow 024,The Drive (TW14),POINT (-0.40294 51.45259)
490014097W,E02000549,Hounslow 024,Viola Avenue,POINT (-0.399915 51.45431)
490015728W,E02000549,Hounslow 024,Denham Road,POINT (-0.40366 51.45463)
490001040J,E02000407,Haringey 011,Bruce Grove Station,POINT (-0.069728 51.59349)
490013736N,E02000407,Haringey 011,Tottenham Police Station,POINT (-0.070264 51.59039)
490018845N,E02000407,Haringey 011,St Loys Road,POINT (-0.069976 51.59207)
490001040K,E02000407,Haringey 011,Bruce Grove Station,POINT (-0.070769 51.59482)
490001040O,E02000407,Haringey 011,Bruce Grove Station,POINT (-0.070246 51.59455)
490004520M,E02000407,Haringey 011,Bruce Castle Park & Museum,POINT (-0.074529 51.5981)
490013233N,E02000407,Haringey 011,Elmhurst Road,POINT (-0.072086 51.5961)
490013853L,E02000407,Haringey 011,Elmhurst Road,POINT (-0.073029 51.59669)
490019081Z,E02000407,Haringey 011,Bruce Castle Park & Museum,POINT (-0.074451 51.59788)
490000875Y,E02000407,Haringey 011,Mount Pleasant Road  The Avenue,POINT (-0.078257 51.59392)
490002206Y,E02000407,Haringey 011,Spurling Road,POINT (-0.075718 51.59421)
490002206Z,E02000407,Haringey 011,Spurling Road,POINT (-0.075691 51.59451)
490004381Z,E02000407,Haringey 011,Broadwater Road  Radley Road,POINT (-0.075438 51.59639)
490009360W,E02000407,Haringey 011,Pembury Road,POINT (-0.069052 51.59855)
490016716W,E02000407,Haringey 011,Enfield & Haringey Magistrates,POINT (-0.071244 51.5986)
490001139HF,E02000427,Haringey 031,Harringay Green Lanes Station,POINT (-0.098835 51.57722)
490006574HB,E02000427,Haringey 031,Endymion Road,POINT (-0.098454 51.57597)
490008082HE,E02000427,Haringey 031,Endymion Road,POINT (-0.098501 51.57518)
490003208E,E02000427,Haringey 031,Alexandra Grove,POINT (-0.099753 51.568)
490015078L,E02000427,Haringey 031,Finsbury Park Blackstock Road,POINT (-0.103481 51.56547)
490000423Y,E02000427,Haringey 031,Finsbury Park  Hornsey Gate,POINT (-0.104827 51.57265)
490000423Z,E02000427,Haringey 031,Finsbury Park  Hornsey Gate,POINT (-0.104872 51.57225)
490000424Z,E02000427,Haringey 031,Finsbury Park  Endymion Gate,POINT (-0.101159 51.57512)
490006574Z,E02000427,Haringey 031,Endymion Road,POINT (-0.103527 51.5744)
490007837HA,E02000427,Haringey 031,Harringay Sainsbury's,POINT (-0.096154 51.57609)
490013151W,E02000427,Haringey 031,Green Lanes  Harringay,POINT (-0.098834 51.57552)
490014023W,E02000427,Haringey 031,Endymion Road,POINT (-0.099375 51.57534)
490001139HO,E02000423,Haringey 027,Harringay Green Lanes Station,POINT (-0.098565 51.5778)
490004244HP,E02000423,Haringey 027,Warwick Gardens (N4),POINT (-0.094895 51.58135)
490004244HX,E02000423,Haringey 027,Warwick Gardens (N4),POINT (-0.094353 51.5812)
490007836HL,E02000423,Haringey 027,Harringay Road,POINT (-0.098935 51.58242)
490011676HN,E02000423,Haringey 027,Mattison Road,POINT (-0.099384 51.58101)
490014862HS,E02000423,Haringey 027,Chestnuts Primary School,POINT (-0.091514 51.58214)
490012557E,E02000423,Haringey 027,Stanley Road West Green,POINT (-0.097414 51.58706)
490012557W,E02000423,Haringey 027,Stanley Road West Green,POINT (-0.098087 51.58718)
490014863W,E02000423,Haringey 027,West Green Primary School,POINT (-0.094397 51.58602)
490012430HV,E02000423,Haringey 027,St. Ann's Hospital,POINT (-0.091048 51.58154)
490012431W,E02000423,Haringey 027,Cornwall Road  Harringay,POINT (-0.087683 51.58124)
490001213N,E02000398,Haringey 002,Northumberland Park,POINT (-0.054945 51.60294)
490001213S,E02000398,Haringey 002,Northumberland Park,POINT (-0.055336 51.60258)
490009066N,E02000398,Haringey 002,Leeside Road,POINT (-0.054725 51.60707)
490009066S,E02000398,Haringey 002,Leeside Road,POINT (-0.05405 51.6063)
490012383E,E02000398,Haringey 002,Spencer Road Northumberland Park,POINT (-0.061664 51.5991)
490001213D,E02000398,Haringey 002,Marigold Rd Northumberland Pk,POINT (-0.050009 51.6022)
490011973N,E02000398,Haringey 002,Sedge Road,POINT (-0.049544 51.60562)
490001213W,E02000398,Haringey 002,Northumberland Park,POINT (-0.055611 51.60322)
490007182E,E02000398,Haringey 002,Gillham Terrace,POINT (-0.061605 51.60591)
490007182W,E02000398,Haringey 002,Gillham Terrace,POINT (-0.062387 51.60586)
490011953E,E02000398,Haringey 002,Scotswood Walk,POINT (-0.058057 51.60479)
490011953W,E02000398,Haringey 002,Scotswood Walk,POINT (-0.059598 51.60522)
490013730T,E02000398,Haringey 002,Tottenham High Road,POINT (-0.064177 51.60622)
490003042N,E02000422,Haringey 026,Abbotsford Avenue,POINT (-0.089943 51.58447)
490003042S,E02000422,Haringey 026,Abbotsford Avenue,POINT (-0.090119 51.58407)
490010982W,E02000422,Haringey 026,Philip Lane,POINT (-0.08816 51.58639)
490014862HR,E02000422,Haringey 026,Chestnuts Primary School,POINT (-0.091817 51.58179)
490007439S,E02000422,Haringey 026,Elizabeth Road,POINT (-0.076925 51.58102)
490012432W,E02000422,Haringey 026,St Anns Road Seven Sisters Rd,POINT (-0.079864 51.57977)
490004053W,E02000422,Haringey 026,La Rose Lane,POINT (-0.09077 51.58612)
490003499W,E02000422,Haringey 026,West Green Baptist Church,POINT (-0.084722 51.58575)
490012001E,E02000422,Haringey 026,Seven Sisters Rd Kerswell Cl,POINT (-0.081756 51.5801)
490012001W,E02000422,Haringey 026,Seven Sisters Rd Kerswell Cl,POINT (-0.082064 51.57997)
490012430HT,E02000422,Haringey 026,St. Ann's Hospital,POINT (-0.089789 51.58161)
490012431E,E02000422,Haringey 026,Cornwall Road  Harringay,POINT (-0.086975 51.58125)
